comment,label,
andam ammai ithey neela unda anattunde,1,
arey dikumalina yedava adi ravi tea one man show nv yedava sodi petaka channel musko,-1,
bhai please tell phone heating,0,
super mach england nee zeland,1,
sir stokes rocks,1,
ilanti acting bollywood veli belam ana evari paruvu teyalanukuntunado ardam kavatle,0,
anna trucallar app valla yemaina details hack chese avakasham unda,0,
orai mee trp kosam entha neechaniki digajaarutaaru konchamaina siggu vundaali,-1,
best ever world cup final cricket history,1,
naku tapa andarki replies ichav ga,-1,
dktweetz avunu chala bagndi bio lo anchor ani undi,-1,
dvsfangirl nuv manchidanivi sahi nv akkadian nanu manchdu anav,0,
bro plz suggest best dth hd chenals,0,
idhantha jarigindhe kadha vallu cheppedhi manam neglect cheyoddani example pollution improvement ozone layer,1,
bro android mobile lo launchers vaysukuntay mobile ki problem untundha rly bro,0,
worse mobile poor battery life idhi em favourite phone bro,-1,
ayya corona debbaki environment 30 parsent bagupadindhi,-1,
aperture paina oka video cheyyandi sir,0,
1 million 2 weeks pakka congratulations best aim 2 5 million next,1,
chillara godavalu chee thuu,-1,
big buffalo world,-1,
ciluk28 mustafayunda lordbuzzel quweenjojo lo daritadi keel kalo lo bukan diposisi mending diem de lo ga akan tau gimana persian orang orang tyg pernah gala,-1,
brook meru master review evandi brook,0,
rainisours bukan itu due beli beberapa lip cream sama list int sebenernya ga dipole,-1,
cultofysr janasena ongole alwayskotesh ysjagan pawankalyan janasenaparty done say mangalavaram jokes ama pm avanivanu anadu kuda avale sigu kuda padaru ra mime line namukuni vachadu anvsram ga meru ado pikutaru ani meru pote kuda chey,-1,
wow p v sindhu well played,1,
nuv pora ne opinion evadiki kavali bey,-1,
bro meru chala hard work chestunaru meru edi stop cheyadu continue cheyale akadiko velltaru,1,
katti ne nija swarupam idha babu,-1,
bro want profile logo please send link,0,
naku baga gurthu movie chusina tarvata days adey imagination lo vunna antha exploit chesindi nijam mana vallu anukovaley gani etuvanti yenno nijamaina gathanni movies ga teeyachu hattsoff selva sir unit waiting next part chala baga cheppav bro,1,
kumarkaza2 vartalu vakrikarinchi prasarana cheste ada gadida,-1,
pay loan energy produces,0,
save 1 42 min matter starts skip,0,
may 20th apudu sudden ga surprise ichav ala age ipudu elago online unav kada expecting one like keerthyofficial penguinteaser penguin penguinonprime keerthysuresh,-1,
super andi idly pindi tho inka snacks varieties chupinchandi,1,
bro colege video cheyandi like back banch student,0,
bgm iyetha super asalu,1,
failure stepping stone success,1,
chala badhapaddanu super moovie,1,
super ra nuvvu,1,
waiting video bro love thy view,0,
prathidi nammuthunnam manam pichollam vallu kaadhu,-1,
already youtube lo pettesaru movie fights,0,
prati daaniki proof vundadu,-1,
alwayshitler45 peru yepatiki mega family lone undi kotaga evariki chepakarla andariki telsu evaro kontamandi afoot galaki bunny ante jealousy anduke trolls chestu untaru sigu lekunda talent unte stardom perugutundi family bonding tag,-1,
thank annayya meeru cheppina 20mnts naaku 20seconds la anipinchindi meeru chepte entasepaina vinalanipistundi,1,
social media university edhi apudu pettaru,0,
best final ever,1,
movie available telugu dubbing,0,
memu kuda bore ippatiki 17sarlu vayinchinam nillu padala gangamma mamalni eppatiki karunistundoo,-1,
vry nice lier,-1,
0 26 koni cinemalu range lo vuntai inkoni himalayas anta range lo vuntai 96 matram unreachable asalu another range,0,
alovera gel ye brand use chesaru,0,
chinna 0512 mutineer game adaniki cheta kani edava ani indirect ga kuda okadini anaru,-1,
jashwant surya web series ayipoyiaka dani meda kuda oka review petandi bro,0,
gala gala parutuna godarila jala jala jarutunte kanirela gala gala parutuna godarila jala jala jarutunte kanirela na nuvala kanirula marada nakenduko unadi hayiga gala gala parutuna godarila jala jala jarutunte kanirela advancehbdmaheshbabu,0,
watched told absolutely correct sir best review channel ever,1,
chala thanks maydam chala rojulnudhi e prb suffer avutuna tq much,1,
6,0,
desert cooler par bhi videos banado,0,
waiting ana ikada review kosam,-1,
gadu eni janmalu etina ilanti acting cheyaledu asala oka role head anime nana sankalu nakutunte chesina 3 roles 100 justify chesadu suriya offl,-1,
best dolby audio headphones review cheyyandi,0,
haha ha ha ha ha ha ha ha ha yevadu thaviina gotilo vaday padatadu,-1,
watched movie 30 minutes back first half second half waste better skip movie try watch nandi kapatadari,0,
could u plz give ur mob nimber,0,
adni alavodileyakandira babu evadikaina chupinchandra,-1,
anna na mobile outside ki vellinapudu baga heat avuthundhi emcheyali,0,
tv 9 lajaala kopaa,-1,
shannu ruling youtube man congratulations brother really hope reach heights enter filmindustry,1,
ammo yemty inta bayakaranga undi vammo,-1,
great thy view gave 3 reviews day hats,1,
hope everything good ending swamy surya expecting sad ending subbu let see,1,
anna meru telugu lo chala bagacheputharu meku sport vuntundhi best,1,
chetha movie story screen play,-1,
anna ee software kee purchase cheyala,0,
rey aripuva video upload chesava,0,
following channel long somehow recently lost interest videos especially ones voice overs discussing experiences younger suppose people like videos well agree video oka 2 3 mind ala vala experience share cheste total video anadi na feeling feel channel content pretty good recent videos made unsubscribe channel well entra suti cheptunaru anipinchindi never happened videos voice hope guys come back old format frankly voices carry intensity east feel miss way voice videos though,-1,
came find cricket looks like weirdest sport ever,1,
ite eroju 2nd show fix 11pm,1,
heart touching bro love farmer son farmer first step forming get losses need shift work town,1,
pay tm star alanti vaadu kaadu endukante akkada em ledu,-1,
arey bosidikey nuvu thiyara move,-1,
chubby cheeks kosam kuda eve chepparu,0,
adhi tanu worst performer ki nominate ennadu joke ga nomination gurinchi kadu,-1,
england supreme ben stocks,1,
hii anna big fan anna iam 2 4k lo subscribe chasa anna nee id videos super ga vuntai,1,
pandugadicult mabu gadu sanasi dengey,-1,
bro one plus vaadu earphones evvadaa,0,
first view first like think,0,
nee amma veshalu ayoo elanti anty lu kuda chaas,-1,
movie review,0,
ne edupu asalu eh cinema mundu release ayindo kuda telikunda vesav chudu chem ayina sigundali ra ante andariki ishtam vuntundi ilanti po tweet lu mani oka nela rojulu dupati kapukoni panuko anta sarsukuntundi,-1,
chethala undhi madchi joblo petuko rgv ani epudu taitel petaku please,-1,
langa kathimahesh ki jai koja mahesh ki jai,-1,
happened zombie thanos,0,
avarena use chesara result vochindha,0,
cha vadu pogaku add chesukovacchu ra,-1,
akka musturad oil place lo inka ami use cheyochu,0,
wow mouthwatering andi yummy ga chesaru simply super andi,1,
sister vadalaku eesuthigadini vaammo deyyalu vedalu vallinchinattu emi upanyasalu ichadu 3 months janalaki narakam chupinchadu pottinaa dadh,-1,
use dabur red paste instead powder form,0,
bro sim airtel use,0,
cute ammayi perfect expressions like bro,1,
android phn computer system la ga ala change cheyadam alaa anna,0,
marques kidding man mention anything non existing pen,-1,
kathi dead da preach follow,-1,
reviews nenemi mimalni impress cheyadaniki kadu bro chesedi nakem anipinchindo adey chepali naku movie antaga nachale lie right,-1,
bro water mark vasthundhi remove kavatle,0,
movie ni promote cheyandi miku nachite one week 10 days tartrate mi review rayandi ante gani ila iyte cinema meda interest ela create avtndi cini prpancham mida ela asa kalugutndi,-1,
krishnasagar789 neekenduku99 hari giduthuri geetha happy subramani456 maneesh2323 ne ama kutalo gadida moda pedte arustundi,-1,
chandra babu naiudu super tosame,1,
rajinesh rao ashokreddynlg shiva 429 kiranin naku e issue ledu hayiga korean chosukuntam,1,
ana nv cheptute ne navu vastundi,0,
anna ni videos anni super anna,1,
guptill deserve ms dhoni run well done british stokes u r beauty u always remain english hearts,1,
philosophy nuvi cheppakudahu arfan xhesukune dani batti vutundhi,-1,
nskiran7 rafisk9966 kchirutweets chiranjeevi ct alwaysramcharan ni lanti mabu koja galu mabu gadu movie industry oka peda macha la ra koja lara,-1,
rakesh4515 alwaysramcharan manchi pani first 2 movies peda boka alanti cinemalu set kavu,-1,
omg realize apple iphone users high refresh rate screens android spoiled,-1,
anna super anna lanti anna undadam challa hadrustam anna love anna,1,
bro boxing legend mohd ali meeda video cheyandi,0,
bhavanatarakian gudapati eng adigite pic ichav ga,0,
okavela ratings emaina ivvalsoste nenu matra infinity rating istanu ee movie ki,1,
nandu 4everpk oka erri hook gadu vunaduga mawa vadu roju kelukutunaduga mabu gadu,-1,
movie change life thanks mr shannu,1,
ray eddie oka wast chanala,-1,
ztiq7t18bkngy7h venkyreviews anta manchdu ainapudu pikudugadila statements jari cheyodu musukoni undali,-1,
5l kakapote 10l peti show esukuntam meku vachina nopi entra pourushaniki poyi birthday roju show esukuni full chesukoleka kuka edupulu edustunaru mala cross ada gadida mada ani build lu dengatam,-1,
adhe repeat chesi chesi tisthunaru serial,-1,
maa baabu birthday eeroju 1st time chesaanu super ga vachindhi thankyou meeru chepinatu ga chesaanu maa baabu ki adhe chepthanu,1,
bro entrance music beat link ivvara please,0,
comedy emotion ni samapalana lo kalipi hayiga chuse cinemalu tiyadam ayana speciality remembering one evv garu happybirthdayevv,1,
meru uriki evadu rakudadu ok tym nvu kuda ekkadiki vellakunda intlo kurchoni gaddi tintava nvu minimum sense lekunda matladtunnadu entii andii atanu,-1,
iamchaituvj em inta late ga ichav reply,0,
super acting bro matalu lev anthe,1,
gadini industry nundi tarimeyandi gale munda gadu navutaru industry fans ilanti movies chusi aina states ade chanipovadam endi ra lawde ke ball bokupati vinayavidheyarama,-1,
kalyan1126 lathareddy704 rey pichi kuka naku reply emani ichavo chesko ra gudi gadida naku nuve ni error reply ichi mali nenu ichana ani nane adugutaventra pichi kuka brain emana dobinda,-1,
amma rey next video kosam waiting amma rey,1,
anna nijam cheptunna naku ninnu okka sari kalavalanipistundi,1,
first thing upena baledu ani nenu analedu bro makers hype chesinanta ledu ana naku nachani cinemalu ayinavi chalane vunai mca maharshi ila ala ani nachani cinemani nachindi ani chepalem ga,0,
bai world cup england ne jiteya dil nezwland ne,1,
cipher thought super chala bagundi undi ani emoji,1,
coulson spoke would described thor,0,
correct bro movie chala baghundhi block buster movie,1,
katti andhuku kodava julpa,-1,
suriya prabhass vamo adi oka grade actress ayipoyindi bollywood lo epudu manchiga telugu lo chesi notable actress ga peru techkoni billy lo chiller actress chances inka ameki,-1,
cinema starting susan ni chusinanduku happy emotional connecting climax bet everyone miss tears eyes watching climax,-1,
ramjspk china piladu laga unadu previous sweets chusanu ana among us game e tana prapancham anukunta manchodu lane unadu sweets chuste anduke ala chepanu,1,
love actress,1,
enti bro reviews sariga ivadam ledu anta aha bayata talk,-1,
kingkalyanfan meru pikaru ga atu lu pawala kuka bochu pikani kuda cheta kadu meku itay,-1,
roopak08 roopak99 chi na bratuku ade thread lo prucrastinator di kanipinchaleda e discrimination ni kandistuna honor,-1,
bludio wireless headphones review cheyyandi please,0,
akka engagenent gifts vlogs kavali,0,
babu ninnu story evadu adigadu ra,-1,
best entertainment channel lots fun amrutham love u filmy moji,1,
akhil siri vaste veella iddari gola okate,-1,
anna ee money earning gurinchi detailed ga videos cheyyava please,0,
brother idea sim different,0,
kathi tamuduu inka channels lo kanapadochh rip,-1,
bharath aa dhf chepu ra mundu gadida,-1,
better world cup final dreams hit like agree,1,
bhai mere ko ak phone dedo koi sa bhi,0,
brook master review adiginav tapa ani estunaru meru,0,
edharu edhare donga donga,-1,
bobby weds baby videos upload cheyyandi anna,0,
jpackjack hah aha scr moga gudustaru ikada batakadaniki mona votes kuda sigu leknda gudaru kadara,-1,
arey lucha adhi eppudu enduku ra,-1,
bro pls tell better diamond cut glossy blue,0,
donga na dash ga,-1,
super ga chasaru meru nanukuda eroju try chastanu sister l big fan amma chatevanta nanu adaina recipe chayalanta kachetanga amma chatevantana chustanu thank amma chatevanta,1,
alam dalam rashmi subheer pellam,-1,
bagundi sir nenu memmalni meet avvalani anukuntunnanu sir meru yekkada untaru sir,1,
anna private album lo pettinavi kuda chudocha bro,0,
flash rom older phones,0,
ana gurinchi video chey plus,1,
bro use computer laptops bro want phone number,0,
one please send song link please,0,
thatipamulal rss bocha edo hinduvulani udaristunatu meru mi katalu brahmins tapa migilinolani kukala cause manu shastram mida form aina broker organisation adi daniki ayi sigulekunda support chestunava mundu charitra telusuko po,-1,
china babu ni cm chesta ane character evaru pls,0,
noticed video deleted uploaded,0,
vsreddy mp emi ra lucha a2 teddy ga valu edo donate chestuntey miku sigu jazz lekunda edo miru koni techkunatluga buildup mingutunaru asalu kadupki anam tiney batch ah ra miku enduku ra e chiller batukulu singapore cbn kalisi corruption c,-1,
spoiler review ani motam spoil chesi petav,-1,
ss rajamouli la untadu prasad anna,1,
idi non spoiler review ne bonda motam story e chepei iga,-1,
chilla bw gong gong go na go na bana ba team boss mistake whole team blamed mistake game ne e tshwere hela gentle gore law virile jan ah na ga ke tota,0,
bro milaagaa review cheyaalantey yem cheyaali,0,
bro monitigation phone lo avvadha,0,
woww best best,1,
super heartly touched,1,
ne katti ki padunu taggindira,-1,
